,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered
3424,11975,88,3451,8436,947,6,188
3425,6819,112,5351,1356,40,1,70
3426,779,46,436,297,21,2,24
3427,42595,4477,28475,9643,2409,257,1485
3428,5553,194,2228,3131,147,9,52
3429,6607,190,3310,3107,95,2,179
3430,43674,5609,153,37912,270,28,2
3431,876,50,677,149,16,1,19
3432,5162,167,1180,3815,191,3,110
3433,4341,18,1303,3020,322,1,14
3434,38799,834,10880,27085,3011,64,1185
3435,9118,260,6080,2778,174,4,13
3436,80604,2267,25151,53186,4298,98,827
3437,11876,790,2337,8749,258,18,86
3438,17615,883,6696,10036,411,22,286
3439,28319,1184,3198,23937,187,9,16
3440,16247,1053,9053,6141,245,17,1092
3441,252245,2305,53530,196410,9974,93,5527
3442,46869,283,19051,27535,2039,10,1429
3443,2189,23,842,1324,84,2,60
3444,10374,224,4084,6066,79,2,260
3445,1284,53,135,1096,65,1,5
3446,12739,238,5676,6825,665,19,931
3447,229540,27321,143374,58845,849,217,2551
3448,144749,4007,104030,36712,1635,55,2315
3449,1423727,87008,246414,1090305,27617,1774,2984
3450,16847,456,4143,12248,422,17,427
3451,21084,208,6930,13946,698,2,407
3452,224813,33723,1043,190047,2618,429,11
3453,6053,153,745,5155,414,17,54
3454,6629,536,3271,2822,187,7,113
3455,7479,356,2497,4626,345,3,112
3456,4044,52,1666,2326,184,3,94
3457,16109,628,14471,1010,51,2,66
3458,2980,36,1886,1058,101,1,53
3459,6583,12,2640,3931,385,2,287
3460,20065,298,3882,15885,1202,15,521
3461,27730,156,8807,18767,958,5,639
3462,54644,8959,14301,31384,356,56,190
3463,3577,164,434,2979,205,12,78
3464,2236,128,1336,772,18,6,64
3465,220291,14962,84970,120359,17126,963,5491
3466,2138,102,545,1491,38,3,14
3467,3105,140,1567,1398,151,1,14
3468,428,48,88,292,29,2,5
3469,44531,394,16614,27523,2502,26,959
3470,14216,546,3460,10210,606,21,102
3471,843,9,542,292,13,1,7
3472,2222,95,1869,258,1,1,19
3473,8406,295,5381,2730,55,2,140
3474,1309,4,935,370,25,1,30
3475,11739,424,3557,7758,419,2,206
3476,11228,592,2799,7837,399,21,173
3477,1210,25,417,768,98,2,12
3478,1766,63,923,780,8,1,14
3479,6228,293,5000,935,83,6,700
3480,179630,27532,60562,91536,636,104,843
3481,175233,7897,151597,15739,755,13,1297
3482,5638,28,1460,4150,108,4,786
3483,1643,30,135,1478,125,1,6
3484,2460,134,264,2062,142,1,11
3485,3417,442,1287,1688,37,6,118
3486,85784,2753,30258,52773,3787,104,2289
3487,16496,1076,3803,11617,490,33,285
3488,116635,6902,91836,17897,2102,48,1297
3489,3193,117,2089,987,50,2,61
3490,16589,266,12587,3736,10,1,66
3491,223885,31610,120205,72070,789,242,4917
3492,16148,760,10338,5050,52,18,470
3493,5689,34,2707,2948,118,2,176
3494,12860,96,3640,9124,885,8,189
3495,1111,14,745,352,29,2,10
3496,3923,104,3682,137,8,1,17
3497,45032,4767,30451,9814,2437,290,1976
3498,885,51,684,150,9,1,7
3499,5450,171,1320,3959,288,4,140
3500,1740,97,1251,392,17,2,16
3501,4625,20,1350,3255,284,2,47
3502,84495,2392,27147,54956,3891,125,1996
3503,12091,806,2460,8825,215,16,123
3504,18016,907,6918,10191,401,24,222
3505,28583,1190,3328,24065,264,6,130
3506,16437,1070,9370,5997,190,17,317
3507,262843,2418,58226,202199,10598,113,4696
3508,49176,292,21869,27015,2307,9,2818
3509,2310,25,890,1395,121,2,48
3510,10438,225,4301,5912,64,1,217
3511,13524,247,6083,7194,785,9,407
3512,11037,262,9851,924,19,2,30
3513,236,4,4,228,33,4,1
3514,230183,27459,144783,57941,643,138,1409
3515,1964,91,205,1668,146,1,7
3516,146457,4055,106133,36269,1708,48,2103
3517,1449027,88669,250747,1109611,25300,1661,4333
3518,17330,476,4473,12381,483,20,330
3519,21831,210,7328,14293,747,2,398
3520,227334,34108,1047,192179,2521,385,4
3521,6821,542,3409,2870,192,6,138
3522,7805,363,2534,4908,326,7,37
3523,4283,55,1791,2437,239,3,125
3524,16201,629,14524,1048,92,1,53
3525,20995,314,4117,16564,930,16,235
3526,28681,160,9498,19023,951,4,691
3527,54989,9005,14460,31524,345,46,159
3528,3826,165,473,3188,249,1,39
3529,2267,129,1355,783,31,1,19
3530,233511,15662,89672,128177,13220,700,4702
3531,2175,105,573,1497,37,3,28
3532,328,3,84,241,2,1,17
3533,474,50,111,313,46,2,23
3534,50016,421,18014,31581,5485,27,1400
3535,84044,4638,77718,1688,6,1,12
3536,14939,562,3587,10790,723,16,127
3537,1455,61,270,1124,157,11,58
3538,853,10,551,292,10,1,9
3539,2061,25,987,1049,44,1,45
3540,8455,296,5422,2737,49,1,41
3541,11045,543,9294,1208,67,6,148
3542,12110,428,3726,7956,371,4,169
3543,11719,612,2950,8157,491,20,151
3544,1265,26,441,798,55,1,24
3545,1320,11,244,1065,111,1,25
3546,175752,7938,152600,15214,519,41,1003
3547,5735,29,1754,3952,97,1,294
3548,1763,33,138,1592,120,3,3
3549,2658,16,1133,1509,185,1,238
3550,2565,138,278,2149,105,4,14
3551,3473,448,1371,1654,56,6,84
3552,90648,2871,34224,53553,4864,118,3966
3553,17025,1089,3911,12025,529,13,108
3554,118392,6937,93147,18308,1757,35,1311
3555,3260,121,2126,1013,67,4,37
3556,16608,268,12855,3485,19,2,268
3557,224760,31763,122810,70187,875,153,2605
3558,830,50,301,479,49,5,17
3559,13802,107,3843,9852,942,11,203
3560,1534,55,988,491,11,1,23
3561,6872,113,5512,1247,17,1,73
3562,835,48,479,308,29,2,24
3563,47144,5045,31848,10251,2112,278,1397
3564,5934,207,2344,3383,189,5,116
3565,6741,192,3487,3062,89,2,87
3566,44064,5689,161,38214,190,27,8
3567,5621,176,1472,3973,171,5,152
3568,1762,98,1267,397,22,1,16
3569,5029,21,1436,3572,404,1,86
3570,40151,873,11341,27937,1352,39,461
3571,88541,2523,28272,57746,4046,131,1125
3572,12305,817,2561,8927,214,11,101
3573,18257,915,7175,10167,241,8,257
3574,28810,1203,3822,23785,227,13,494
3575,30972,15,3788,27169,1547,1,242
3576,16704,1094,9574,6036,267,24,204
3577,272043,2537,63166,206340,9200,119,4940
3578,52016,302,23666,28048,2840,10,1797
3579,10496,228,4479,5789,58,3,178
3580,462,29,106,327,15,2,9
3581,27356,22,8342,18992,465,1,1094
3582,1493,28,1151,314,13,1,20
3583,1357,55,148,1154,73,2,13
3584,14355,261,6478,7616,831,14,395
3585,230698,27563,146446,56689,515,104,1663
3586,2289,97,222,1970,325,6,17
3587,30572,1879,27400,1293,58,1,300
3588,148067,4096,108137,35834,1610,41,2004
3589,1474128,89892,268376,1115860,25101,1223,17629
3590,17858,497,4906,12455,528,21,433
3591,22627,214,7931,14482,796,4,603
3592,229406,34588,1058,193760,2072,480,11
3593,6664,169,778,5717,262,1,33
3594,7019,548,3507,2964,198,6,98
3595,8068,373,2569,5126,263,10,35
3596,4472,60,1925,2487,189,5,134
3597,7054,99,6392,563,10,1,28
3598,3274,39,2015,1220,136,3,71
3599,22268,328,4373,17567,1273,14,256
3600,29650,165,9932,19553,969,5,434
3601,55280,9052,14630,31598,291,47,170
3602,4088,169,493,3426,262,4,20
3603,2290,133,1436,721,23,4,81
3604,241080,16118,94122,130840,7569,456,4450
3605,2211,108,598,1505,36,3,25
3606,503,53,117,333,29,3,6
3607,52369,450,19213,32706,2353,29,1199
3608,15574,574,3751,11249,635,12,164
3609,2109,27,1004,1078,48,2,17
3610,8475,298,5462,2715,20,2,40
3611,11114,547,9414,1153,69,4,120
3612,12229,630,3172,8427,510,18,222
3613,1338,30,464,844,73,4,23
3614,179693,28111,61327,90255,63,579,765
3615,176369,7962,154011,14396,617,24,1411
3616,2646,142,319,2185,81,4,41
3617,3509,451,1396,1662,36,3,25
3618,95698,3025,36795,55878,5050,154,2571
3619,17514,1148,4129,12237,489,59,218
3620,120198,6988,94464,18746,1806,51,1317
3621,3404,123,2218,1063,144,2,92
3622,16617,272,12942,3403,9,4,87
3623,225435,31908,125176,68351,675,145,2366
3624,16226,787,11153,4286,24,9,815
3625,14850,112,4093,10645,1048,5,250
3626,226,21,120,85,3,1,4
3627,1541,56,997,488,7,1,9
3628,3945,107,3702,136,15,3,3
3629,860,52,494,314,25,4,15
3630,49219,5177,33329,10713,2075,132,1481
3631,904,54,698,152,15,3,9
3632,5959,182,1594,4183,338,6,122
3633,1792,101,1293,398,30,3,26
3634,5186,22,1465,3699,157,1,29
3635,42125,903,11922,29300,1974,30,581
3636,9606,275,6081,3250,157,6,1
3637,92273,2648,28621,61004,3732,125,349
3638,12513,824,2635,9054,208,7,74
3639,18529,925,7451,10153,272,10,276
3640,29036,1218,4636,23182,226,15,814
3641,16871,1107,9890,5874,167,13,316
3642,281752,2631,67373,211748,9709,94,4207
3643,54752,312,25722,28718,2736,10,2056
3644,10610,230,4713,5667,114,2,234
3645,505,32,141,332,43,3,35
3646,1466,104,273,1089,1,1,1
3647,1421,56,152,1213,64,1,4
3648,15515,264,7006,8245,1160,3,528
3649,11065,263,9904,898,15,1,16
3650,30587,1881,27500,1206,15,2,100
3651,149435,4140,109962,35333,1368,44,1825
3652,1493132,90644,272265,1130223,19004,752,3889
3653,18291,514,5116,12661,433,17,210
3654,23358,220,8512,14626,731,6,581
3655,734,20,564,150,1,1,6
3656,2753,12,2247,494,15,1,34
3657,7072,173,801,6098,408,4,23
3658,7201,555,3625,3021,182,7,118
3659,8371,382,2625,5364,303,9,56
3660,4823,61,2019,2743,351,1,94
3661,3387,40,2055,1292,113,1,40
3662,23870,349,4585,18936,1602,21,212
3663,30572,171,10130,20271,922,6,198
3664,55559,9080,14657,31822,279,28,27
3665,4263,174,503,3586,175,5,10
3666,255368,16853,100459,138056,14288,735,6337
3667,2235,110,612,1513,24,2,14
3668,54647,478,20165,34004,2278,28,952
3669,16295,592,3903,11800,721,18,152
3670,2119,28,1040,1051,10,1,36
3671,8586,297,5641,2648,111,-1,179
3672,11155,548,9488,1119,41,1,74
3673,1518,7,1018,493,117,3,46
3674,12725,434,6613,5678,411,6,766
3675,12764,645,3440,8679,535,15,268
3676,180051,28242,61843,89966,358,131,516
3677,176551,8003,155041,13507,182,41,1030
3678,2798,146,340,2312,152,4,21
3679,3535,462,1400,1673,26,11,4
3680,100328,3156,39233,57939,4630,131,2438
3681,18010,1191,4324,12495,496,43,195
3682,122492,7057,95661,19774,2294,69,1197
3683,3554,127,2310,1117,150,4,92
3684,16643,276,13253,3114,26,4,311
3685,225886,32007,127326,66553,451,99,2150
3686,16259,796,11564,3899,33,9,411
3687,6751,35,3469,3247,594,1,213
3688,15691,118,4339,11234,841,6,246
3689,229,22,123,84,3,1,3
3690,51633,5332,35388,10913,2414,155,2059
3691,6138,217,2425,3496,78,6,81
3692,909,55,714,140,5,1,16
3693,6175,191,1644,4340,216,9,50
3694,1817,104,1301,412,25,3,8
3695,5379,25,1496,3858,193,3,31
3696,43966,939,12489,30538,1841,36,567
3697,94933,2789,30306,61838,2660,141,1685
3698,12718,831,2729,9158,205,7,94
3699,18885,936,7628,10321,356,11,177
3700,29209,1231,6430,21548,173,13,1794
3701,17036,1120,9930,5986,165,13,40
3702,290678,2722,70209,217747,8926,91,2836
3703,57345,320,28748,28277,2593,8,3026
3704,2544,26,1076,1442,64,1,103
3705,10699,231,4799,5669,89,1,86
3706,519,33,148,338,14,1,7
3707,1455,57,163,1235,34,1,11
3708,16433,286,7298,8849,918,22,292
3709,231606,27709,150376,53521,908,146,3930
3710,2591,105,247,2239,302,8,25
3711,30597,1886,27600,1111,10,5,100
3712,330,12,106,212,29,1,2
3713,1043,46,819,178,6,1,3
3714,150593,4171,111577,34845,1158,31,1615
3715,1514901,91414,283178,1140309,21769,770,10913
3716,18616,535,5276,12805,325,21,160
3717,24190,224,9577,14389,832,4,1065
3718,233809,34918,1090,197801,2577,160,32
3719,2791,13,2314,464,38,1,67
3720,7653,178,850,6625,581,5,49
3721,7377,561,3746,3070,176,6,121
3722,8809,393,2872,5544,438,11,247
3723,5041,64,2164,2813,218,3,145
3724,7072,100,6431,541,4,1,18
3725,16321,632,14678,1011,52,3,64
3726,3518,41,2198,1279,131,1,143
3727,25121,370,4993,19758,1251,21,408
3728,31508,175,10620,20713,936,4,490
3729,55791,9108,14687,31996,232,28,30
3730,4481,189,533,3759,218,15,30
3731,2321,134,1522,665,17,1,58
3732,271885,17983,106794,147108,16517,1130,6335
3733,2259,112,646,1501,24,2,34
3734,545,56,139,350,26,3,22
3735,58167,509,21507,36151,3520,31,1342
3736,16935,613,4050,12272,640,21,147
3737,2232,96,1967,169,4,1,21
3738,8647,302,5726,2619,61,5,85
3739,11231,551,9603,1077,76,3,115
3740,34151,2839,3457,27855,569,40,24
3741,13484,659,3742,9083,720,14,302
3742,180933,28025,62678,90230,882,-217,835
3743,1502,12,318,1172,70,1,17
3744,177778,8081,155681,14016,1227,78,640
3745,6096,31,1773,4292,361,2,19
3746,2133,43,155,1935,221,8,17
3747,2863,18,1525,1320,67,2,262
3748,1038,6,42,990,6,2,4
3749,2955,147,349,2459,157,1,9
3750,3556,467,1412,1677,21,5,12
3751,106475,3302,42309,60864,6147,146,3076
3752,18496,1221,4467,12808,486,30,143
3753,124603,7119,97173,20311,2111,62,1512
3754,3611,131,2366,1114,57,4,56
3755,16659,278,13435,2946,16,2,182
3756,226699,32169,129401,65129,813,162,2075
3757,16764,121,4681,11962,1073,3,342
3758,1012,21,694,297,3,2,32
3759,233,23,125,85,4,1,2
3760,1562,60,1025,477,15,1,28
3761,3958,109,3718,131,11,2,3
3762,6978,114,5646,1218,37,1,31
3763,901,53,529,319,27,1,17
3764,54346,5666,37325,11355,2713,334,1937
3765,6340,221,2508,3611,202,4,83
3766,7023,193,3901,2929,71,1,143
3767,254,17,199,38,229,9,192
3768,6401,192,1734,4475,226,1,90
3769,1839,106,1351,382,22,2,50
3770,5671,27,1574,4070,292,2,78
3771,45898,985,13101,31812,1932,46,612
3772,9867,281,6194,3392,141,2,113
3773,99483,2914,36524,60045,4550,125,6218
3774,12942,837,2843,9262,224,6,114
3775,19268,948,7903,10417,383,12,275
3776,29432,1247,6431,21754,223,16,1
3777,17191,1137,10166,5888,155,17,236
3778,299941,2837,76130,220974,9263,115,5921
3779,59854,329,31634,27891,2509,9,2886
3780,2617,30,1133,1454,73,4,57
3781,10733,234,4904,5595,34,3,105
3782,1502,59,178,1265,47,2,15
3783,17200,312,7960,8928,767,26,662
3784,2728,111,286,2331,137,6,39
3785,30618,1891,27700,1027,21,5,100
3786,1044,47,826,171,1,1,7
3787,151615,4199,112895,34521,1022,28,1318
3788,1535350,92965,289392,1152993,20449,1551,6214
3789,18876,548,5632,12696,260,13,356
3790,25063,227,10791,14045,873,3,1214
3791,236867,35467,1099,200301,3058,549,9
3792,167,28,5,134,37,8,4
3793,8145,187,930,7028,492,9,80
3794,7542,568,3968,3006,165,7,222
3795,9283,403,2933,5947,474,10,61
3796,5271,67,2419,2785,230,3,255
3797,16353,633,14882,838,32,1,204
3798,3631,43,2253,1335,113,2,55
3799,26738,386,5207,21145,1617,16,214
3800,32426,179,11415,20832,918,4,795
3801,55983,9150,14847,31986,192,42,160
3802,4919,199,553,4167,438,10,20
3803,2338,136,1557,645,17,2,35
3804,291579,18859,116683,156037,19694,876,9889
3805,2292,116,684,1492,33,4,38
3806,809,52,661,96,13,1,9
3807,3733,146,1595,1992,204,6,28
3808,565,57,177,331,20,1,38
3809,62205,544,22504,39157,4038,35,997
3810,17687,630,4256,12801,752,17,206
3811,2231,29,1083,1119,78,1,33
3812,8721,304,5830,2587,74,2,104
3813,11304,554,9723,1027,73,3,120
3814,1828,9,1052,767,210,2,19
3815,13477,446,7142,5889,254,5,529
3816,34854,2888,3557,28409,703,49,100
3817,14229,680,3994,9555,745,21,252
3818,1571,31,537,1003,73,1,35
3819,6443,304,4800,1339,44,3,-200
3820,181700,28135,63472,90093,767,110,794
3821,178473,8144,156966,13363,695,63,1285
3822,2265,45,159,2061,132,2,4
3823,3598,470,1454,1674,42,3,42
3824,112028,3434,45422,63172,5553,132,3113
3825,19189,1242,4575,13372,693,21,108
3826,126949,7183,98808,20958,2346,64,1635
3827,3724,134,2438,1152,113,3,72
3828,24315,1571,21060,1684,64,10,1590
3829,16667,279,13504,2884,8,1,69
3830,227364,32330,132282,62752,665,161,2881
3831,17568,124,4885,12559,804,3,204
3832,931,55,543,333,30,2,14
3833,56594,6090,38419,12085,2248,424,1094
3834,6553,228,2953,3372,213,7,445
3835,7133,194,4098,2841,110,1,197
3836,44641,5767,163,38711,198,33,2
3837,920,58,738,124,6,3,4
3838,6677,200,1840,4637,276,8,106
3839,1858,110,1367,381,19,4,16
3840,6043,30,1661,4352,372,3,87
3841,48091,1017,14155,32919,2193,32,1054
3842,104020,3024,41968,59028,4537,110,5444
3843,13221,842,2932,9447,279,5,89
3844,19739,962,8183,10594,471,14,280
3845,29660,1263,6452,21945,228,16,21
3846,37097,16,6600,30481,1491,1,966
3847,17387,1147,10356,5884,196,10,190
3848,308705,2972,85392,220341,8764,135,9262
3849,62545,339,33478,28728,2691,10,1844
3850,10833,235,5067,5531,100,1,163
3851,570,34,205,331,36,1,38
3852,1468,105,1340,23,1,1,2
3853,1573,61,188,1324,71,2,10
3854,18003,339,8950,8714,803,27,990
3855,11122,264,10135,723,12,1,69
3856,30658,1892,27800,966,40,1,100
3857,152587,4222,113987,34378,972,23,1092
3858,1559157,94533,294312,1170312,23807,1568,4920
3859,19230,564,5955,12711,354,16,323
3860,26004,233,11809,13962,941,6,1018
3861,239579,35837,1116,202626,2712,370,17
3862,8676,193,938,7545,531,6,8
3863,7728,575,4062,3091,186,7,94
3864,9931,416,3032,6483,648,13,99
3865,5606,70,2581,2955,335,3,162
3866,7095,101,6478,516,14,1,8
3867,3749,44,2340,1365,118,1,87
3868,28511,408,5602,22501,1773,22,395
3869,33371,185,12057,21129,945,6,642
3870,56235,9186,14988,32061,252,36,141
3871,135,3,61,71,5,1,4
3872,5187,215,561,4411,268,16,8
3873,2350,140,1596,614,12,4,39
3874,310087,20047,125960,164080,18508,1188,9277
3875,2331,120,727,1484,39,4,43
3876,4288,156,1808,2324,555,10,213
3877,588,58,186,344,23,1,9
3878,66169,589,23992,41588,3964,45,1488
3879,18330,652,4431,13247,643,22,175
3880,469,16,137,316,49,1,5
3881,1908,80,1603,225,8,1,30
3882,8754,306,5926,2522,33,2,96
3883,11369,561,9830,978,65,7,107
3884,2047,10,1055,982,219,1,3
3885,13657,448,7366,5843,180,2,224
3886,15003,696,4217,10090,774,16,223
3887,1640,33,544,1063,69,2,7
3888,181951,28218,63976,89757,251,83,504
3889,179021,8203,158087,12731,548,59,1121
3890,2512,48,222,2242,247,3,63
3891,3204,156,397,2651,249,9,48
3892,3641,473,1509,1659,43,3,55
3893,118226,3584,48553,66089,6198,150,3131
3894,20162,1278,4838,14046,973,36,263
3895,129341,7249,100564,21528,2392,66,1756
3896,3877,140,2483,1254,153,6,45
3897,228006,32486,134560,60960,642,156,2278
3898,16362,826,12672,2864,41,8,1108
3899,18609,129,5205,13275,1041,5,320
3900,947,60,558,329,16,5,15
3901,59567,6510,40152,12905,2973,420,1733
3902,7211,196,4280,2735,78,2,182
3903,457,3,49,405,30,1,4
3904,924,60,753,111,4,2,15
3905,7016,211,1907,4898,339,11,67
3906,1898,111,1378,409,40,1,11
3907,6370,31,1821,4518,327,1,160
3908,50694,1067,15201,34426,2603,50,1046
3909,10116,291,6245,3580,139,4,51
3910,108769,3148,43587,62034,4749,124,1619
3911,13434,846,3000,9588,213,4,68
3912,20143,972,8452,10719,404,10,269
3913,38651,17,7288,31346,1554,1,688
3914,17585,1156,10581,5848,198,9,225
3915,317554,3099,92681,221774,8849,127,7289
3916,65077,351,36040,28686,2532,12,2562
3917,2812,33,1251,1528,98,3,65
3918,10919,237,5370,5312,86,2,303
3919,29812,23,12117,17672,448,1,910
3920,3138,121,309,2708,410,10,23
3921,30694,1898,27900,896,36,6,100
3922,153548,4249,114990,34309,961,27,1003
3923,1584512,95756,298418,1190338,25355,1223,4106
3924,19706,579,6227,12900,476,15,272
3925,26898,237,12755,13906,894,4,946
3926,242133,36175,1134,204824,2554,338,18
3927,9216,205,996,8015,540,12,58
3928,7918,582,4256,3080,190,7,194
3929,10649,433,3062,7154,718,17,30
3930,5928,74,2874,2980,322,4,293
3931,16436,635,15005,796,32,2,54
3932,3855,46,2399,1410,106,2,59
3933,30205,432,6190,23583,1694,24,588
3934,34303,190,12833,21280,932,5,776
3935,56511,9212,15123,32176,276,26,135
3936,5579,230,575,4774,392,15,14
3937,2372,141,1614,617,22,1,18
3938,330890,21048,135430,174412,20803,1001,9470
3939,2372,125,769,1478,41,5,42
3940,4400,159,1822,2419,112,3,14
3941,70445,630,25342,44473,4276,41,1350
3942,19131,682,4575,13874,801,30,144
3943,1945,63,312,1570,110,2,9
3944,2243,99,2011,133,6,2,33
3945,1916,81,1631,204,8,1,28
3946,8813,312,6025,2476,59,6,99
3947,13989,456,7572,5961,332,8,206
3948,15786,707,4374,10705,783,11,157
3949,960,11,165,784,57,1,143
3950,182354,28292,64327,89735,403,74,351
3951,179710,8228,159064,12418,689,25,977
3952,3477,167,439,2871,273,11,42
3953,3678,476,1587,1615,37,3,78
3954,124794,3726,51824,69244,6568,142,3271
3955,20796,1326,5057,14413,634,48,219
3956,131652,7300,102276,22076,2311,51,1712
3957,3964,147,2532,1285,87,7,49
3958,228658,32616,136720,59322,652,130,2160
3959,16385,836,13005,2544,23,10,333
3960,19564,138,5515,13911,955,9,310
3961,249,24,136,89,9,1,5
3962,7137,115,5859,1163,78,1,63
3963,969,62,560,347,22,2,2
3964,62527,6989,42191,13347,2960,479,2039
3965,6847,237,3369,3241,143,4,416
3966,7332,197,4377,2758,121,1,97
3967,45082,5807,168,39107,188,13,5
3968,7261,221,2007,5033,245,10,100
3969,1921,112,1387,422,23,1,9
3970,52437,1101,16653,34683,1743,34,1452
3971,10267,295,6275,3697,151,4,30
3972,111698,3244,44848,63606,2929,96,1261
3973,13597,857,3092,9648,163,11,92
3974,20619,982,8731,10906,476,10,279
3975,30200,1289,7590,21321,288,12,1138
3976,40481,19,7893,32569,1830,2,605
3977,17712,1166,10777,5769,127,10,196
3978,326448,3249,99825,223374,8894,150,7144
3979,67719,364,39003,28352,2642,13,2963
3980,606,38,230,338,21,3,25
3981,20125,397,10104,9624,988,28,1154
3982,11165,266,10194,705,23,2,32
3983,563,6,6,551,82,2,2
3984,3378,137,372,2869,240,16,63
3985,154500,4276,116111,34113,952,27,1121
3986,1608653,97025,350135,1161493,24141,1269,51717
3987,20148,588,6585,12975,442,9,358
3988,27892,241,13798,13853,994,4,1043
3989,244174,36533,1142,206499,2041,358,8
3990,9998,216,1040,8742,782,11,44
3991,8113,592,4426,3095,195,10,170
3992,61,4,18,39,1,1,1
3993,11353,445,3530,7378,704,12,468
3994,6302,77,2936,3289,374,3,62
3995,7114,102,6508,504,15,1,23
3996,16486,639,15037,810,50,4,32
3997,3982,49,2506,1427,127,3,107
3998,8802,13,4465,4324,388,1,369
3999,32078,452,6486,25140,1873,20,296
4000,35244,194,13528,21522,941,4,695
4001,56810,9237,15155,32418,299,25,32
4002,5915,240,609,5066,336,10,34
4003,347398,22013,142587,182798,16508,965,7157
4004,2408,126,808,1474,36,1,39
4005,648,60,204,384,37,2,8
4006,80287,673,26546,53068,9842,43,1204
4007,20177,705,4718,14754,1046,23,143
4008,2366,30,1188,1148,25,1,42
4009,8890,314,6044,2532,77,2,19
4010,14422,458,7854,6110,433,2,282
4011,16513,735,4628,11150,727,28,254
4012,182694,28335,64665,89694,340,43,338
4013,179986,8261,159716,12009,276,33,652
4014,3054,55,244,2755,311,4,22
4015,3176,20,1631,1525,109,1,56
4016,3713,482,1655,1576,35,6,68
4017,131423,3868,54385,73170,6629,142,2561
4018,21745,1351,5249,15145,949,25,192
4019,133521,7359,104072,22090,1869,59,1796
